customer_id,country,customer_age,account_age_days
CUST_03643,Netherlands,46,869
CUST_03644,Netherlands,26,527
CUST_03645,Italy,59,734
CUST_03646,Germany,21,1386
CUST_03647,Netherlands,66,591
CUST_03648,France,63,61
CUST_03649,Netherlands,35,72
CUST_03650,Belgium,60,1404
CUST_03651,Italy,33,1387
CUST_03652,France,50,588
CUST_03653,Italy,46,299
CUST_03654,Germany,56,1466
CUST_03655,Germany,27,972
CUST_03656,Germany,26,1072
CUST_03657,France,48,1400
CUST_03658,Netherlands,45,66
CUST_03659,Spain,20,121
CUST_03660,Belgium,31,214
CUST_03661,Netherlands,42,757
CUST_03662,Netherlands,32,1081
CUST_03663,Germany,19,401
CUST_03664,Germany,41,861
CUST_03665,Netherlands,31,374
CUST_03666,France,65,1472
CUST_03667,Italy,24,1249
CUST_03668,Germany,53,107
CUST_03669,Germany,67,196
CUST_03670,France,41,1143
CUST_03671,Germany,44,293
CUST_03672,Germany,54,1261
CUST_03673,Spain,55,753
CUST_03674,Germany,47,1324
CUST_03675,Spain,44,1316
CUST_03676,France,56,541
CUST_03677,Germany,32,605
CUST_03678,France,43,751
CUST_03679,Italy,18,1365
CUST_03680,France,21,1227
CUST_03681,Italy,46,460
CUST_03682,Germany,18,797
CUST_03683,Italy,60,492
CUST_03684,Germany,67,130
CUST_03685,Spain,63,1069
CUST_03686,Netherlands,39,1311
CUST_03687,Belgium,28,273
CUST_03688,France,27,1401
CUST_03689,Germany,34,1302
CUST_03690,Germany,53,134
CUST_03691,Italy,64,723
CUST_03692,Netherlands,43,1340
CUST_03693,Italy,65,1222
CUST_03694,Germany,38,1473
CUST_03695,France,30,1100
CUST_03696,Germany,26,1096
CUST_03697,Belgium,28,1374
CUST_03698,Spain,28,847
CUST_03699,Belgium,23,250
CUST_03700,France,18,1494
CUST_03701,Spain,23,173
CUST_03702,Spain,30,919
CUST_03703,France,39,1081
CUST_03704,Italy,48,819
CUST_03705,Belgium,39,582
CUST_03706,Italy,54,873
CUST_03707,Spain,64,688
CUST_03708,France,44,866
CUST_03709,France,67,1048
CUST_03710,Belgium,69,1220
CUST_03711,Germany,31,780
CUST_03712,Spain,64,278
CUST_03713,Spain,22,804
CUST_03714,Spain,53,793
CUST_03715,Belgium,49,1410
CUST_03716,France,51,1164
CUST_03717,France,24,721
CUST_03718,Germany,59,849
CUST_03719,France,65,748
CUST_03720,France,27,263
CUST_03721,France,67,53
CUST_03722,Italy,34,1079
CUST_03723,Belgium,47,1434
CUST_03724,Germany,38,1035
CUST_03725,France,30,1399
CUST_03726,Belgium,18,1431
CUST_03727,Germany,18,551
CUST_03728,Germany,64,46
CUST_03729,Germany,50,274
CUST_03730,Netherlands,55,747
CUST_03731,Germany,42,799
CUST_03732,Belgium,43,746
CUST_03733,France,30,1255
CUST_03734,Netherlands,45,1301
CUST_03735,Germany,50,147
CUST_03736,Netherlands,54,38
CUST_03737,Spain,58,627
CUST_03738,Italy,47,52
CUST_03739,Italy,66,269
CUST_03740,Netherlands,65,56
CUST_03741,Belgium,25,1013
CUST_03742,Italy,66,1134
CUST_03743,Italy,64,228
CUST_03744,Germany,18,804
CUST_03745,Germany,29,121
CUST_03746,Germany,22,880
CUST_03747,Spain,41,1137
CUST_03748,France,23,329
CUST_03749,France,42,325
CUST_03750,Italy,18,676
CUST_03751,Italy,42,1334
CUST_03752,Belgium,18,1030
CUST_03753,France,49,1112
CUST_03754,Spain,59,938
CUST_03755,France,59,900
CUST_03756,Germany,20,1395
CUST_03757,Germany,66,782
CUST_03758,France,36,371
CUST_03759,France,60,91
CUST_03760,Italy,46,805
CUST_03761,Germany,67,654
CUST_03762,Spain,19,1482
CUST_03763,Netherlands,26,285
CUST_03764,France,34,857
CUST_03765,Netherlands,63,1043
CUST_03766,France,53,1400
CUST_03767,Netherlands,34,1357
CUST_03768,France,66,644
CUST_03769,Germany,29,274
CUST_03770,Germany,37,786
CUST_03771,Netherlands,67,853
CUST_03772,Belgium,20,809
CUST_03773,France,60,761
CUST_03774,Spain,67,1465
CUST_03775,Spain,21,907
CUST_03776,Belgium,34,1270
CUST_03777,Italy,67,545
CUST_03778,Netherlands,54,503
CUST_03779,Spain,63,65
CUST_03780,Italy,59,1231
CUST_03781,France,32,1440
CUST_03782,France,50,1070
CUST_03783,Germany,33,859
CUST_03784,Italy,28,1101
CUST_03785,Italy,37,1115
CUST_03786,Germany,55,1122
CUST_03787,Netherlands,41,395
CUST_03788,Netherlands,33,1215
CUST_03789,Germany,47,974
CUST_03790,Belgium,51,1005
CUST_03791,Germany,18,460
CUST_03792,Germany,41,888
CUST_03793,Netherlands,41,259
CUST_03794,Spain,26,399
CUST_03795,Germany,39,207
CUST_03796,Spain,29,1463
CUST_03797,Netherlands,34,597
CUST_03798,Germany,42,1323
CUST_03799,Germany,45,1259
CUST_03800,Netherlands,32,822
CUST_03801,France,47,929
CUST_03802,Belgium,68,1004
CUST_03803,Italy,44,111
CUST_03804,Belgium,39,875
CUST_03805,France,27,791
CUST_03806,Belgium,48,1246
CUST_03807,France,44,647
CUST_03808,France,29,1242
CUST_03809,Germany,63,1329
CUST_03810,Germany,48,1127
CUST_03811,Spain,49,1063
CUST_03812,Netherlands,49,245
CUST_03813,Germany,58,319
CUST_03814,Spain,62,474
CUST_03815,France,52,952
CUST_03816,Netherlands,63,581
CUST_03817,France,38,222
CUST_03818,Italy,27,318
CUST_03819,Italy,33,612
CUST_03820,Netherlands,24,1197
CUST_03821,France,21,1442
CUST_03822,France,44,1460
CUST_03823,Italy,69,1423
CUST_03824,France,42,886
CUST_03825,Germany,48,1494
CUST_03826,Germany,28,810
CUST_03827,Netherlands,65,925
CUST_03828,Netherlands,37,949
CUST_03829,Italy,53,593
CUST_03830,Germany,34,42
CUST_03831,France,62,1016
CUST_03832,Italy,28,369
CUST_03833,Italy,47,894
CUST_03834,France,52,341
CUST_03835,Netherlands,58,762
CUST_03836,France,55,1157
CUST_03837,Belgium,39,368
CUST_03838,Germany,60,1251
CUST_03839,Belgium,65,329
CUST_03840,Spain,68,1497
CUST_03841,Netherlands,44,388
CUST_03842,Germany,54,1421
CUST_03843,Netherlands,63,198
CUST_03844,France,66,1202
CUST_03845,Germany,52,790
CUST_03846,Spain,21,797
CUST_03847,Belgium,33,1011
CUST_03848,Netherlands,33,71
CUST_03849,Spain,38,231
CUST_03850,Germany,43,999
CUST_03851,France,53,1297
CUST_03852,Germany,36,493
CUST_03853,Spain,34,478
CUST_03854,Belgium,62,942
CUST_03855,Spain,43,827
CUST_03856,Germany,39,823
CUST_03857,France,45,466
CUST_03858,Netherlands,18,560
CUST_03859,France,61,594
CUST_03860,Italy,53,1326
CUST_03861,Italy,60,1483
CUST_03862,Spain,54,901
CUST_03863,France,19,242
CUST_03864,France,34,978
CUST_03865,Germany,57,1157
CUST_03866,France,55,221
CUST_03867,France,38,1433
CUST_03868,Spain,26,1134
CUST_03869,Spain,30,734
CUST_03870,Germany,28,578
CUST_03871,France,33,1430
CUST_03872,Germany,33,183
CUST_03873,Germany,19,600
CUST_03874,Italy,59,269
CUST_03875,Germany,61,403
CUST_03876,France,25,834
CUST_03877,Germany,60,828
CUST_03878,Italy,59,1257
CUST_03879,Netherlands,30,640
CUST_03880,Germany,34,1403
CUST_03881,Netherlands,56,717
CUST_03882,Spain,41,803
CUST_03883,Belgium,20,172
CUST_03884,Germany,47,1242
CUST_03885,Italy,69,301
CUST_03886,Belgium,30,1353
CUST_03887,Belgium,36,455
CUST_03888,Spain,24,75
CUST_03889,Spain,26,124
CUST_03890,France,36,93
CUST_03891,Italy,62,442
CUST_03892,Netherlands,57,1062
CUST_03893,Spain,39,488
CUST_03894,France,35,1462
CUST_03895,Spain,40,499
CUST_03896,Italy,19,839
CUST_03897,Germany,67,535
CUST_03898,Italy,67,1126
CUST_03899,Netherlands,28,113
CUST_03900,Italy,48,88
CUST_03901,France,50,1074
CUST_03902,France,31,947
CUST_03903,Belgium,33,186
CUST_03904,France,28,1382
CUST_03905,Italy,50,605
CUST_03906,Netherlands,24,866
CUST_03907,Netherlands,48,709
CUST_03908,France,65,232
CUST_03909,Netherlands,63,1159
CUST_03910,France,64,1175
CUST_03911,Germany,31,347
CUST_03912,France,45,1235
CUST_03913,Germany,60,1369
CUST_03914,Belgium,33,435
CUST_03915,Belgium,36,1015
CUST_03916,France,34,978
CUST_03917,Spain,43,1123
CUST_03918,France,23,1213
CUST_03919,Spain,60,1293
CUST_03920,Italy,66,1191
CUST_03921,Belgium,26,524
CUST_03922,France,67,708
CUST_03923,Italy,34,1300
CUST_03924,France,48,1296
CUST_03925,Belgium,29,1389
CUST_03926,Germany,40,1475
CUST_03927,Spain,22,864
CUST_03928,Spain,60,223
CUST_03929,Spain,53,337
CUST_03930,Germany,53,535
CUST_03931,Belgium,20,310
CUST_03932,Germany,41,704
CUST_03933,Spain,34,962
CUST_03934,Germany,56,1492
CUST_03935,France,43,744
CUST_03936,Netherlands,21,637
CUST_03937,France,62,512
CUST_03938,Germany,29,1276
CUST_03939,Germany,18,146
CUST_03940,France,38,997
CUST_03941,Italy,36,221
CUST_03942,Italy,38,817
CUST_03943,Germany,69,647
CUST_03944,France,35,545
CUST_03945,Germany,60,336
CUST_03946,Germany,69,561
CUST_03947,Spain,20,151
CUST_03948,Spain,66,678
CUST_03949,Germany,61,621
CUST_03950,Germany,49,1207
CUST_03951,Germany,27,899
CUST_03952,Italy,57,1222
CUST_03953,Belgium,32,88
CUST_03954,Germany,22,330
CUST_03955,Germany,21,582
CUST_03956,Italy,45,1170
CUST_03957,Belgium,69,1180
CUST_03958,France,68,1458
CUST_03959,Germany,21,428
CUST_03960,Germany,32,544
CUST_03961,Netherlands,34,834
CUST_03962,France,61,527
CUST_03963,Germany,20,971
CUST_03964,Netherlands,27,557
CUST_03965,Germany,64,427
CUST_03966,Italy,59,1318
CUST_03967,France,40,1316
CUST_03968,Germany,35,1451
CUST_03969,Netherlands,18,465
CUST_03970,France,52,869
CUST_03971,Belgium,48,389
CUST_03972,Netherlands,61,1182
CUST_03973,France,18,893
CUST_03974,Spain,20,663
CUST_03975,France,20,1294
CUST_03976,Belgium,54,1275
CUST_03977,France,36,243
CUST_03978,Netherlands,46,945
CUST_03979,Germany,42,621
CUST_03980,France,50,164
CUST_03981,Italy,53,783
CUST_03982,Italy,46,415
CUST_03983,Germany,43,1356
CUST_03984,Germany,21,1340
CUST_03985,Italy,66,1242
CUST_03986,Belgium,31,1350
CUST_03987,Germany,67,418
CUST_03988,Netherlands,44,773
CUST_03989,France,50,1314
CUST_03990,Italy,39,733
CUST_03991,Germany,65,954
CUST_03992,Germany,20,802
CUST_03993,Italy,40,1166
CUST_03994,Germany,38,893
CUST_03995,Netherlands,58,1089
CUST_03996,France,40,108
CUST_03997,France,21,1328
CUST_03998,France,38,1331
CUST_03999,Netherlands,54,703
CUST_04000,Germany,60,341
CUST_04001,Netherlands,48,233
CUST_04002,Italy,38,1014
CUST_04003,Italy,43,46
CUST_04004,Germany,58,505
CUST_04005,Germany,52,1046
CUST_04006,France,55,239
CUST_04007,France,41,528
CUST_04008,France,28,1455
CUST_04009,Spain,58,458
CUST_04010,Germany,46,1131
CUST_04011,Germany,64,1133
CUST_04012,France,20,1359
CUST_04013,Spain,18,87
CUST_04014,Germany,69,1261
CUST_04015,Spain,36,1188
CUST_04016,France,63,1023
CUST_04017,Italy,66,551
CUST_04018,Italy,39,610
CUST_04019,France,31,928
CUST_04020,Germany,66,1136
CUST_04021,France,31,650
CUST_04022,Germany,61,1097
CUST_04023,Spain,33,995
CUST_04024,Italy,50,939
CUST_04025,Spain,30,522
CUST_04026,Italy,55,528
CUST_04027,France,66,1071
CUST_04028,Germany,29,634
CUST_04029,Spain,68,977
CUST_04030,France,55,323
CUST_04031,Spain,56,1201
CUST_04032,France,50,201
CUST_04033,Germany,50,560
CUST_04034,Belgium,46,1173
CUST_04035,Germany,22,95
CUST_04036,Belgium,23,170
CUST_04037,Belgium,48,475
CUST_04038,Italy,33,218
CUST_04039,Spain,48,187
CUST_04040,Netherlands,42,699
CUST_04041,Italy,65,275
CUST_04042,France,63,885
CUST_04043,Netherlands,50,973
CUST_04044,Spain,30,777
CUST_04045,France,69,1086
CUST_04046,France,27,1414
CUST_04047,France,41,359
CUST_04048,Netherlands,27,541
CUST_04049,Italy,58,879
CUST_04050,Germany,48,1124
CUST_04051,Belgium,30,1366
CUST_04052,Spain,20,108
CUST_04053,Italy,67,198
CUST_04054,Netherlands,69,839
CUST_04055,Italy,51,1012
CUST_04056,Germany,66,209
CUST_04057,Italy,45,289
CUST_04058,Germany,36,1058
CUST_04059,Italy,40,326
CUST_04060,Belgium,62,649
CUST_04061,France,49,884
CUST_04062,Germany,30,389
CUST_04063,Italy,50,146
CUST_04064,France,51,386
CUST_04065,Italy,50,986
CUST_04066,Germany,22,468
CUST_04067,Germany,20,1384
CUST_04068,Belgium,24,1241
CUST_04069,Spain,41,1334
CUST_04070,Italy,39,1168
CUST_04071,France,62,1289
CUST_04072,Spain,40,1391
CUST_04073,Netherlands,47,551
CUST_04074,Spain,35,228
CUST_04075,Spain,49,1103
CUST_04076,Netherlands,24,1195
CUST_04077,France,50,699
CUST_04078,France,22,1083
CUST_04079,Italy,66,1135
CUST_04080,Germany,45,60
CUST_04081,Spain,25,1037
CUST_04082,Germany,32,362
CUST_04083,Spain,69,689
CUST_04084,Spain,21,206
CUST_04085,Germany,51,399
CUST_04086,Germany,22,576
CUST_04087,Germany,50,564
CUST_04088,Spain,22,1159
CUST_04089,Italy,55,126
CUST_04090,Germany,51,259
CUST_04091,Spain,43,256
CUST_04092,France,18,400
CUST_04093,Netherlands,21,1153
CUST_04094,Belgium,56,1498
CUST_04095,France,43,84
CUST_04096,Netherlands,50,1248
CUST_04097,Germany,50,453
CUST_04098,Germany,25,344
CUST_04099,France,37,1181
CUST_04100,Germany,33,61
CUST_04101,Spain,38,122
CUST_04102,France,62,548
CUST_04103,Netherlands,43,1311
CUST_04104,Germany,40,882
CUST_04105,France,35,1273
CUST_04106,Spain,48,781
CUST_04107,Belgium,69,1159
CUST_04108,Germany,59,445
CUST_04109,Italy,29,586
CUST_04110,Netherlands,18,1362
CUST_04111,Netherlands,59,395
CUST_04112,Netherlands,26,628
CUST_04113,Germany,20,1423
CUST_04114,Germany,68,360
CUST_04115,Spain,43,718
CUST_04116,France,26,40
CUST_04117,Belgium,59,847
CUST_04118,France,68,448
CUST_04119,Germany,33,1175
CUST_04120,Spain,41,940
CUST_04121,France,67,1288
CUST_04122,Netherlands,31,1384
CUST_04123,Spain,20,377
CUST_04124,Belgium,51,987
CUST_04125,Italy,50,441
CUST_04126,Spain,67,1277
CUST_04127,Spain,41,182
CUST_04128,Belgium,26,1265
CUST_04129,France,30,121
CUST_04130,Germany,19,360
CUST_04131,France,24,984
CUST_04132,Germany,65,999
CUST_04133,Spain,38,583
CUST_04134,Spain,36,959
CUST_04135,Netherlands,42,1281
CUST_04136,Germany,64,223
CUST_04137,Spain,39,559
CUST_04138,France,28,874
CUST_04139,Spain,50,1296
CUST_04140,Netherlands,49,1442
CUST_04141,France,38,1329
CUST_04142,Germany,56,668
CUST_04143,Germany,37,507
CUST_04144,Italy,25,509
CUST_04145,Belgium,59,317
CUST_04146,Spain,54,727
CUST_04147,Germany,26,724
CUST_04148,France,42,569
CUST_04149,Spain,42,359
CUST_04150,Italy,50,499
CUST_04151,Germany,19,878
CUST_04152,Germany,36,563
CUST_04153,Spain,63,496
CUST_04154,France,37,1006
CUST_04155,France,59,449
CUST_04156,Germany,58,1175
CUST_04157,Netherlands,59,791
CUST_04158,Italy,46,1035
CUST_04159,Belgium,23,920
CUST_04160,Netherlands,34,337
CUST_04161,Netherlands,42,953
CUST_04162,Germany,55,363
CUST_04163,Netherlands,21,983
CUST_04164,France,47,1473
CUST_04165,Spain,37,1379
CUST_04166,France,20,1051
CUST_04167,Germany,40,818
CUST_04168,Germany,68,861
CUST_04169,France,35,873
CUST_04170,Germany,43,279
CUST_04171,Germany,53,1148
CUST_04172,Belgium,25,1349
CUST_04173,France,34,213
CUST_04174,Netherlands,48,1313
CUST_04175,Italy,54,828
CUST_04176,Belgium,62,215
CUST_04177,Netherlands,50,1462
CUST_04178,Italy,44,1122
CUST_04179,France,62,867
CUST_04180,France,21,656
CUST_04181,France,39,888
CUST_04182,Spain,43,37
CUST_04183,Spain,49,1318
CUST_04184,France,41,812
CUST_04185,Germany,63,804
CUST_04186,Spain,52,1036
CUST_04187,Germany,54,1424
CUST_04188,Netherlands,49,706
CUST_04189,Spain,24,1136
CUST_04190,Spain,50,240
CUST_04191,Italy,48,1366
CUST_04192,Italy,29,1390
CUST_04193,Netherlands,28,519
CUST_04194,Spain,41,1456
CUST_04195,Spain,25,668
CUST_04196,Germany,49,220
CUST_04197,Germany,55,700
CUST_04198,France,39,872
CUST_04199,France,51,364
CUST_04200,Spain,36,1140
CUST_04201,Italy,69,608
CUST_04202,Germany,37,91
CUST_04203,Germany,31,416
CUST_04204,Belgium,50,1199
CUST_04205,Germany,27,182
CUST_04206,Netherlands,33,648
CUST_04207,Netherlands,21,727
CUST_04208,Netherlands,44,1402
CUST_04209,Germany,45,207
CUST_04210,Germany,60,876
CUST_04211,Germany,33,516
CUST_04212,Netherlands,69,1300
CUST_04213,Netherlands,50,1307
CUST_04214,Germany,65,529
CUST_04215,Spain,36,570
CUST_04216,Italy,38,1405
CUST_04217,Germany,39,42
CUST_04218,Netherlands,26,180
CUST_04219,Spain,26,1103
CUST_04220,France,26,1268
CUST_04221,France,44,1020
CUST_04222,Spain,34,673
CUST_04223,Italy,61,401
CUST_04224,Italy,62,1166
CUST_04225,Netherlands,25,281
CUST_04226,Spain,33,1394
CUST_04227,France,35,82
CUST_04228,Spain,50,1183
CUST_04229,Netherlands,18,222
CUST_04230,Germany,29,620
CUST_04231,Spain,23,1110
CUST_04232,Netherlands,58,126
CUST_04233,France,22,227
CUST_04234,Belgium,33,176
CUST_04235,Germany,35,1348
CUST_04236,France,66,752
CUST_04237,Germany,35,713
CUST_04238,Italy,18,1065
CUST_04239,Spain,36,362
CUST_04240,France,25,1273
CUST_04241,Spain,20,1451
CUST_04242,France,42,1395
CUST_04243,Italy,22,541
CUST_04244,Netherlands,57,201
CUST_04245,France,36,1219
CUST_04246,Belgium,35,1223
CUST_04247,France,67,593
CUST_04248,Germany,48,541
CUST_04249,Netherlands,50,1242
CUST_04250,Belgium,64,1173
CUST_04251,France,35,134
CUST_04252,Germany,56,703
CUST_04253,France,33,836
CUST_04254,Netherlands,33,1094
CUST_04255,Germany,64,918
CUST_04256,Spain,55,905
CUST_04257,Belgium,58,706
CUST_04258,Netherlands,24,350
CUST_04259,France,31,364
CUST_04260,France,60,1213
CUST_04261,Germany,65,293
CUST_04262,Italy,42,894
CUST_04263,France,49,381
CUST_04264,France,55,1263
CUST_04265,Spain,39,1435
CUST_04266,France,33,705
CUST_04267,Spain,69,948
CUST_04268,Germany,46,34
CUST_04269,Italy,33,63
CUST_04270,Belgium,29,1198
CUST_04271,Spain,34,380
CUST_04272,Belgium,54,612
CUST_04273,Germany,44,494
CUST_04274,Netherlands,42,377
CUST_04275,Spain,30,154
CUST_04276,Netherlands,25,1324
CUST_04277,France,22,386
CUST_04278,France,29,556
CUST_04279,Germany,58,527
CUST_04280,France,20,1206
CUST_04281,Germany,52,82
CUST_04282,Spain,50,178
CUST_04283,Germany,39,532
CUST_04284,Germany,67,899
CUST_04285,Netherlands,61,248
CUST_04286,Netherlands,26,1330
CUST_04287,Italy,58,481
CUST_04288,Netherlands,35,1481
CUST_04289,France,67,112
CUST_04290,Italy,46,1271
CUST_04291,Netherlands,56,767
CUST_04292,Germany,44,556
CUST_04293,Netherlands,53,433
CUST_04294,Belgium,62,319
CUST_04295,France,34,449
CUST_04296,France,51,368
CUST_04297,Germany,63,806
CUST_04298,Germany,20,740
CUST_04299,France,22,1016
CUST_04300,Netherlands,31,988
CUST_04301,Germany,20,1472
CUST_04302,Belgium,40,1260
CUST_04303,Italy,56,715
CUST_04304,Netherlands,47,1318
CUST_04305,Italy,67,1089
CUST_04306,Germany,62,402
CUST_04307,Netherlands,40,1312
CUST_04308,Spain,44,1023
CUST_04309,Italy,27,560
CUST_04310,Italy,42,953
CUST_04311,France,30,52
CUST_04312,Belgium,33,133
CUST_04313,Germany,58,270
CUST_04314,Italy,51,1034
CUST_04315,Belgium,54,932
CUST_04316,Germany,39,1306
CUST_04317,Spain,34,1195
CUST_04318,Germany,40,843
CUST_04319,France,53,684
CUST_04320,Netherlands,66,812
CUST_04321,Netherlands,26,336
CUST_04322,Belgium,69,37
CUST_04323,Spain,19,1122
CUST_04324,Netherlands,49,604
CUST_04325,Italy,67,1121
CUST_04326,Belgium,39,941
CUST_04327,Germany,60,1461
CUST_04328,Belgium,30,547
CUST_04329,Germany,25,1172
CUST_04330,Italy,18,1084
CUST_04331,France,34,512
CUST_04332,Germany,29,236
CUST_04333,France,21,698
CUST_04334,Spain,30,608
CUST_04335,France,48,416
CUST_04336,Germany,58,441
CUST_04337,Netherlands,24,1423
CUST_04338,Belgium,40,1406
CUST_04339,France,41,1389
CUST_04340,Germany,22,920
CUST_04341,France,22,935
CUST_04342,Germany,34,1342
CUST_04343,Italy,47,992
CUST_04344,Italy,26,994
CUST_04345,Netherlands,23,169
CUST_04346,France,42,329
CUST_04347,Italy,36,1066
CUST_04348,Netherlands,33,693
CUST_04349,Italy,38,1481
CUST_04350,Spain,19,854
CUST_04351,Italy,27,429
CUST_04352,Netherlands,33,1021
CUST_04353,France,54,1162
CUST_04354,Belgium,32,1409
CUST_04355,Netherlands,30,178
CUST_04356,Spain,30,336
CUST_04357,Germany,49,1113
CUST_04358,Spain,62,464
CUST_04359,Netherlands,64,50
CUST_04360,Germany,63,904
CUST_04361,Germany,25,411
CUST_04362,Spain,60,274
CUST_04363,Italy,35,1126
CUST_04364,Netherlands,53,1129
CUST_04365,Germany,43,727
CUST_04366,Spain,27,619
CUST_04367,Germany,48,419
CUST_04368,France,50,1395
CUST_04369,Germany,46,1343
CUST_04370,Germany,22,597
CUST_04371,Germany,30,1384
CUST_04372,France,18,288
CUST_04373,Germany,40,455
CUST_04374,France,57,1059
CUST_04375,Netherlands,20,35
CUST_04376,Netherlands,20,220
CUST_04377,France,24,177
CUST_04378,Italy,53,434
CUST_04379,Germany,52,287
CUST_04380,Netherlands,32,759
CUST_04381,Germany,57,119
CUST_04382,Germany,20,853
CUST_04383,Netherlands,46,39
CUST_04384,Netherlands,47,1140
CUST_04385,Italy,56,867
CUST_04386,Netherlands,35,1204
CUST_04387,Belgium,28,1017
CUST_04388,Germany,60,654
CUST_04389,Germany,66,59
CUST_04390,Germany,55,157
CUST_04391,Germany,57,1131
CUST_04392,Netherlands,18,450
CUST_04393,Spain,46,1108
CUST_04394,Germany,27,334
CUST_04395,Belgium,45,575
CUST_04396,Italy,48,1158
CUST_04397,France,36,1225
CUST_04398,Germany,20,51
CUST_04399,Germany,53,1340
CUST_04400,Germany,60,420
CUST_04401,Germany,32,646
CUST_04402,Netherlands,50,178
CUST_04403,Germany,58,1325
CUST_04404,France,60,328
CUST_04405,Belgium,68,201
CUST_04406,Spain,62,76
CUST_04407,Belgium,43,655
CUST_04408,Germany,33,236
CUST_04409,France,53,482
CUST_04410,Netherlands,50,1448
CUST_04411,Germany,37,954
CUST_04412,Germany,30,783
CUST_04413,Spain,50,1354
CUST_04414,Spain,22,737
CUST_04415,France,54,1038
CUST_04416,Netherlands,31,705
CUST_04417,France,44,1229
CUST_04418,Germany,40,884
CUST_04419,France,31,812
CUST_04420,Germany,57,1163
CUST_04421,Germany,21,713
CUST_04422,Belgium,56,992
CUST_04423,Netherlands,69,893
CUST_04424,Spain,36,1255
CUST_04425,France,64,197
CUST_04426,France,21,115
CUST_04427,Germany,47,878
CUST_04428,Germany,36,1104
CUST_04429,Germany,48,1165
CUST_04430,Italy,48,471
CUST_04431,Spain,26,300
CUST_04432,Netherlands,30,373
CUST_04433,Netherlands,31,1236
CUST_04434,Belgium,63,532
CUST_04435,Germany,27,1063
CUST_04436,France,65,523
CUST_04437,France,48,1287
CUST_04438,Italy,54,1351
CUST_04439,Belgium,40,273
CUST_04440,Germany,44,1404
CUST_04441,Italy,23,296
CUST_04442,Italy,43,922
CUST_04443,Germany,19,230
CUST_04444,France,62,268
CUST_04445,France,30,1387
CUST_04446,Belgium,68,944
CUST_04447,Germany,67,1468
CUST_04448,Italy,36,998
CUST_04449,France,18,513
CUST_04450,Spain,57,1490
CUST_04451,France,49,275
CUST_04452,Netherlands,39,1061
CUST_04453,Italy,65,181
CUST_04454,Italy,46,1445
CUST_04455,Italy,19,240
CUST_04456,Germany,57,396
CUST_04457,Spain,55,973
CUST_04458,Germany,65,115
CUST_04459,France,28,1108
CUST_04460,Netherlands,34,475
CUST_04461,France,68,649
CUST_04462,Netherlands,60,333
CUST_04463,Belgium,25,161
CUST_04464,Germany,39,1474
CUST_04465,Spain,21,933
CUST_04466,France,28,1438
CUST_04467,Germany,25,1017
CUST_04468,Germany,26,1251
CUST_04469,Belgium,43,76
CUST_04470,Italy,19,786
CUST_04471,Belgium,33,1256
CUST_04472,Belgium,48,1314
CUST_04473,Germany,23,719
CUST_04474,France,38,1077
CUST_04475,Spain,43,716
CUST_04476,Netherlands,36,815
CUST_04477,France,45,369
CUST_04478,France,25,441
CUST_04479,Netherlands,31,1314
CUST_04480,Netherlands,41,315
CUST_04481,Germany,65,1139
CUST_04482,Netherlands,61,879
CUST_04483,Netherlands,54,459
CUST_04484,Netherlands,43,60
CUST_04485,Germany,48,632
CUST_04486,Spain,68,469
CUST_04487,Germany,49,1014
CUST_04488,France,67,1402
CUST_04489,Italy,58,441
CUST_04490,Netherlands,19,557
CUST_04491,France,42,339
CUST_04492,Spain,69,978
CUST_04493,Netherlands,61,1449
CUST_04494,Italy,19,1391
CUST_04495,Spain,59,703
CUST_04496,Spain,18,466
CUST_04497,Netherlands,53,733
CUST_04498,Germany,29,692
CUST_04499,France,26,394
CUST_04500,France,53,952
CUST_04501,Netherlands,58,142
CUST_04502,Netherlands,45,205
CUST_04503,France,55,1202
CUST_04504,Germany,50,1231
CUST_04505,Netherlands,59,965
CUST_04506,France,63,411
CUST_04507,Spain,39,1276
CUST_04508,Germany,42,1312
CUST_04509,Netherlands,35,1242
CUST_04510,Belgium,23,335
CUST_04511,Germany,35,1431
CUST_04512,Netherlands,69,631
CUST_04513,Germany,33,372
CUST_04514,Spain,32,185
CUST_04515,Netherlands,65,741
CUST_04516,France,25,1108
CUST_04517,Netherlands,30,1495
CUST_04518,Italy,60,1253
CUST_04519,Germany,24,432
CUST_04520,Germany,34,643
CUST_04521,Italy,67,826
CUST_04522,Netherlands,49,652
CUST_04523,Italy,39,632
CUST_04524,Netherlands,68,206
CUST_04525,Italy,30,478
CUST_04526,France,64,772
CUST_04527,Spain,40,330
CUST_04528,Belgium,46,736
CUST_04529,Netherlands,39,336
CUST_04530,Germany,18,780
CUST_04531,France,46,898
CUST_04532,Germany,65,1320
CUST_04533,Germany,22,243
CUST_04534,France,52,512
CUST_04535,Netherlands,27,1315
CUST_04536,Netherlands,36,1120
CUST_04537,France,54,162
CUST_04538,Spain,24,541
CUST_04539,Germany,63,240
CUST_04540,Germany,52,1017
CUST_04541,Germany,62,1016
CUST_04542,Netherlands,30,746
CUST_04543,Germany,27,282
CUST_04544,France,19,67
CUST_04545,France,23,1096
CUST_04546,Italy,25,658
CUST_04547,Germany,53,1458
CUST_04548,Spain,42,1016
CUST_04549,Spain,61,75
CUST_04550,Italy,64,334
CUST_04551,Belgium,57,262
CUST_04552,Germany,24,274
CUST_04553,Germany,63,789
CUST_04554,Italy,40,1348
